,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
19,1.2296749873319297,-1.3244786544825025,-0.34761850970345676,0.02693316399239261,0.02818484316361968,-0.04047808680069744,-0.04612537342529337,0.009099630472106027,-0.010269836029704786,0.03572138349444451,0.9774528186766117,-1.1660579701270488,0.2184670926991467
20,-0.38040266658998745,-0.29285927768078035,1.223663234432396,0.9900920964485674,0.06021450405481113,-1.306597835393335,0.26058725671348465,2.4784610899817685,0.2813879987779713,0.5019923883815304,0.9774528186766117,-1.1660579701270488,1.1177750987053041
21,-0.9844154243208456,0.8947802222035396,-0.08633405080068714,-0.3559299638719991,0.3951711528704679,0.6621714880535117,0.23097693127472657,0.16900996179675978,0.36257182878495675,-0.6966543727609407,0.9774528186766117,-0.7683124553128531,-0.051325309102700535
22,-1.1965889047209435,0.6214908519148404,0.30671374614726776,0.9068969191077091,1.7691195376681994,1.0479352882664759,-1.1853641567004718,1.2908820768793228,0.028750621098144226,-1.6577153249285435,0.9774528186766117,-0.7683124553128531,0.2184670926991467
23,0.4216193064512116,-0.7907883456348875,-0.7864379658634787,-0.20007179493498828,-1.8071973812912292,1.064281226788971,0.15631381895209576,-0.3173847604662196,1.3252818611091899,1.0094300115907573,0.9774528186766117,-0.7683124553128531,1.1177750987053041
24,-0.24393103320758996,-1.1545323190471841,-0.28944294046639485,-0.5448415818879189,0.32954561531027055,-0.5900428947738379,1.1486546566509832,0.39852602670468174,-0.3789449711876159,-1.5968885836225348,0.9774528186766117,0.027178574315538485,-0.950633315108858
25,-0.7204719448374485,0.48263580367185804,-1.0438996406184506,1.4291232211542964,-0.2250009783231351,1.123759217178818,0.1873062955536067,-0.35070170960734226,0.540545833978327,0.7554058831444973,0.9774528186766117,0.027178574315538485,-0.051325309102700535
26,-1.060723039092065,-0.006298001717098966,0.7813070322188694,1.429096888425685,-1.0233456249855446,-1.374059219089968,0.009057748577574059,0.78012289095461,-0.024903861145767852,-0.971808990695692,0.9774528186766117,0.027178574315538485,0.2184670926991467
27,-1.2915553903063561,-1.430188106473657,0.1990483855396182,-1.1716395725793975,0.040067690301088976,1.3835437701296975,1.3641074671308546,-0.7795679436711124,0.7449035528865594,-1.6575102872119816,0.9774528186766117,0.027178574315538485,1.1177750987053041
28,0.3898500804025869,0.506420726931064,-1.210057681903847,-1.631234426244071,0.868961614235012,-0.793227934038026,-1.3047241510363923,-1.9262960170290238,0.005332094187476581,-0.1917175613450655,0.9774528186766117,0.82266960394393,-0.950633315108858
29,0.0629555029169424,-0.8695176977687212,1.3656344945044794,0.8376451062883773,0.44421363569819944,0.7303998892981254,-0.3768253208789357,0.656075015964272,-0.3461839365564683,-0.3045193634760676,0.9774528186766117,0.82266960394393,-0.051325309102700535
30,-0.013219572137360034,-1.3249031899798775,0.8165621540051431,-0.07101721961235014,1.4546749087583661,0.19887779830777053,-0.266253132410492,-0.5305573660194615,1.3861711419009588,-0.4514990733097682,0.9774528186766117,0.82266960394393,0.2184670926991467
31,0.3569402916070533,-2.2644520363579517,0.06726429638384376,-1.1123818744246945,0.510493505602955,-0.1809284037917425,0.329038320589471,-1.3106236881740985,1.610999619643775,0.6116251160811941,0.9774528186766117,0.82266960394393,1.1177750987053041
32,-0.5629567509671751,-0.9170311642665775,-0.6278355188367507,-1.976487986496939,0.782467562766651,0.9877562883622797,-0.09287477371144555,0.3102607221181329,-1.2607774873162358,0.08301733380364415,0.9774528186766117,1.2204151187581258,-0.950633315108858
33,2.424427624852457,0.04593346617683619,2.5534304216289105,0.7925683080315411,1.3353064409199182,0.00877383249638632,0.740764380682352,-0.31872989187602796,-2.3760144434868473,0.9450517490935245,0.9774528186766117,1.2204151187581258,-0.051325309102700535
34,-0.5402856616285194,1.5686458832465304,0.5968389454052926,-0.02147855296474129,0.537509670538062,-0.40405109085315916,-0.7309071884896104,-0.6038773903658561,0.6197403723160954,-0.5273584800642807,0.9774528186766117,1.2204151187581258,0.2184670926991467
35,-0.29067419339298645,1.4757097858749162,2.462048725978749,0.7852548744767824,0.18786108220239506,1.8208883086769512,1.0869025075304064,1.0465957367738548,0.2200854650872147,-0.9471213448386322,0.9774528186766117,1.2204151187581258,1.1177750987053041
36,0.11883361823954226,-0.07989760517824258,-0.8548812303949355,-1.8584123042152996,0.539006442161794,0.7663914181442224,0.5515523888454612,0.5899333282028447,0.8593308116957071,1.630990882161646,-1.0230672835481869,0.3677149783260881,0.6053461457155923
37,-0.2943686498707392,0.31089692360715643,-0.6436245220577289,-1.2571500867764858,-1.7019276964095527,-1.5935309444406265,-1.622091049465172,-1.2614867591499423,-0.530276120992524,1.6962413943443422,-1.0230672835481869,-0.10177834155587091,1.8932753121232675
38,-1.936921372085517,-0.11470254254367146,0.5000241330871671,-0.3057742522784298,-1.100149232323538,-1.5325945660612388,1.3861030852644394,0.049218653844550035,-0.2758714584098692,-2.223568446142802,-1.0230672835481869,0.23655114514887637,-1.7440949886084423
39,-0.015247939991362496,1.060087168915833,-1.0796368495082334,-1.113421886284532,-2.4264768535227694,-1.3426495913607381,0.2823647188064175,-1.1541020859003845,-0.4368904099662494,1.4912320375882637,-1.0230672835481869,0.5544694931654207,-1.0364787725786007
40,1.5496623736099944,-0.8545345240685174,0.2658721869426932,1.2124787781204285,0.866864248546716,-0.28474225426985145,-0.7929352767393669,0.876527941258463,-1.8153637281198363,0.5305718098329177,-1.0230672835481869,0.28818350665429987,-2.1583119177416674
41,-0.658382891609986,-0.15099286940967357,1.2803481818720173,1.4531577849586725,-1.629529973159246,0.753440728301525,0.5764992368859431,-0.66175145891283,2.096944438991707,1.5148463403296328,-1.0230672835481869,1.3409100233998774,-1.6490107505688574
42,-1.8200693343635725,0.14691084657606926,2.045617352967515,0.7402279977776351,-0.15503654259404828,0.06956127916714477,-1.1494904343648622,0.454576421050582,0.14743229556758955,0.19108689823540626,-1.0230672835481869,0.8015457853970667,1.3052443142960148
43,-0.8861714426524894,0.1727830801790656,0.22426945144447677,-0.5999482879719938,-1.1844421754743633,-2.0479502593328722,-1.0232611608013917,1.003098220435985,-0.0014861352582963847,1.261394695940643,-1.0230672835481869,-1.266836749004347,0.0384051420507554
44,1.362387447013921,0.24938184325678625,1.5705390802100188,0.2136956432585741,-0.26196367839719586,0.8761487825112831,0.9733542586160645,-0.9753107484450176,-1.4705487126542576,-0.4919334875402068,-1.0230672835481869,0.860202333408722,-1.1483371357149936
45,0.14499934823150326,0.18560609358204475,-1.0151122213541321,0.05907255361846834,-1.17375453443091,1.2695765107685957,-0.46451477463462193,-0.09564135360167486,-0.9819325703323969,-0.19741522015204738,-1.0230672835481869,-0.2497426536378024,1.3113078661712625
46,1.4005373536232277,-0.46934611326835707,-1.1842827039236876,0.031036358205759507,-1.4203074023592357,0.4562186993191992,-0.9033852502334646,-0.17729866106796635,-0.802305070870544,0.1482483494332087,-1.0230672835481869,0.12978173562293382,-0.6610709276885659
47,-1.8168779449387498,1.1806827692696038,0.622940777855877,0.9413706976150975,0.47156431204100635,0.1627752759201384,0.14615506961848912,-1.2968277192362347,0.22429388056987415,0.02384208678523484,-1.0230672835481869,-0.3124462492719262,1.1497368946725746
48,0.7861193582644082,1.2873812141874375,-0.5564089914584709,0.35720893437828694,0.9321569895721482,0.5777108910240943,-0.8882686375263954,-1.1582093307337697,-0.3084550708397029,0.8440803766190802,-1.0230672835481869,1.240588087055059,1.4915873684383698
49,1.1417051808568703,1.464313227106657,-0.4805274396157892,-0.34216998078452027,0.5518920699995619,-0.5651746383336043,-1.0067877102222291,0.867304118034168,0.4961708090734175,1.8154938947659,-1.0230672835481869,1.1856228245476788,1.2207293261685253
50,1.8861597420586107,-0.9409610931244385,0.363560914393809,-0.13103153581486177,1.6962174103880612,0.2166958982147276,-0.06215695857118301,0.5452285490667093,0.5486174397122066,0.5512675485378679,-1.0230672835481869,-0.5110051548029211,1.653071164115507
51,1.483452049602226,0.15993229653458257,-0.776725742882349,-0.9300407722110478,-0.3547913288617967,-1.1701646120360631,-1.5054679748296402,-0.565210977355589,1.540543027356801,1.080747699108507,-1.0230672835481869,-0.26911889049457605,-2.220569686447522
52,1.7190531442527206,1.0114673394255669,-0.08788159110696525,-2.647724430624077,0.01251599641244969,-1.183280850642693,0.5826092453318032,0.16434889726707363,0.5716618494640787,0.8879906783038308,-1.0230672835481869,0.1506537038816946,0.5657174386409167
53,0.21238963256265717,-1.1448647741993534,0.7094143273602073,1.918511318223134,0.738186036881722,-0.6602480390826981,-1.1037653685950926,-0.7015622328648436,-1.0139332951298348,-0.5268540421409221,-1.0230672835481869,-0.6661319933464463,0.864445091873012
54,-0.28077157832953437,1.117195914043055,-1.4549201984094509,-0.18480212763771497,-0.7891016141467594,0.36903639823036055,-0.23486877420159735,-0.7002423921591504,-0.6975230200891236,1.5149443958981712,-1.0230672835481869,-1.8411692780058515,0.7407536203890477
55,0.27670061249482264,-0.050096398890761194,-0.03439839569931494,1.5055202435221213,0.002498704114590064,0.6956650782503933,-0.25521016533358126,0.08216800621084316,0.09987564893648998,-0.2235307247887962,-1.0230672835481869,-0.054885320724089685,-0.9241052165942736
56,-0.9271551093367421,0.6333963225946952,1.0551645218511847,0.9273648768708509,-0.29369482835858646,1.9453337565675992,-1.60127012317885,0.32756525022965666,0.8854030005309215,-0.5502349882820428,-1.0230672835481869,-0.25874091747340744,1.3239756281733266
57,2.084626213530995,-0.7925327824150861,0.0883714991599427,-0.728110283037072,0.198839384678673,0.7932643102453396,-0.21727533854135644,-1.398186778674046,-0.46471617196099907,1.8078325625331932,-1.0230672835481869,-0.7742454861669283,-1.7323709795410716
58,-0.40880140431002404,-0.24622676837583313,-0.9914024523929312,-1.0036447395422998,1.7483774662846938,-0.5391135512500808,0.6764895979383102,-1.0588040253098074,1.2050303113106084,-0.4048617545948198,-1.0230672835481869,-0.29446617325704916,-2.317209066692374
59,-1.365530506529921,0.2752064682242078,-1.2242775424609147,0.16233170439815595,0.9443712302936774,0.40948017678492266,-1.12238286821165,0.15714596161537675,-1.8489850204770604,1.1445666763829363,-1.0230672835481869,0.3384984784221779,-0.26411798465543873
60,1.659655176566263,0.5708493972802946,-0.3932317181203309,-0.26320747162129393,-0.5939007538433201,-1.4893805832037326,0.6128707045263719,1.236610402360841,-0.484075221930093,1.1092092276757335,-1.0230672835481869,2.49280580257756,0.7906988338202129
61,0.5860977251955812,-1.4885137592217064,-0.48653826929175026,-0.8878441775236199,0.46870321597253767,0.13012802122921135,-0.5141311733232142,0.09520917030374473,1.101499478261067,0.19185787262953385,-1.0230672835481869,-0.7353570016661419,-0.6443426968051456
62,-0.27476795786484864,-1.8428221583590134,1.3744934151647474,-0.16131438196197323,-1.1979036456545682,0.8665789154633381,-1.4557540145569292,-0.6911586183440033,2.0296984195344816,-2.199036129157021,-1.0230672835481869,1.4681653790853757,-0.9011919257579499
63,0.21445051355162278,0.9602249004090979,-0.41244392250537876,-0.8494904612366218,0.36970225251308053,-0.14126837083365515,-0.5664717568642591,-1.2495062650523494,-0.6546486487259883,-1.3970097876380418,-1.0230672835481869,-0.8495073050033026,-1.8135407055385662
64,0.890217717164179,0.49729359319124283,0.6929106002115039,1.3896343625467624,-2.226773014226913,0.0767692637074367,-0.299941964507152,-1.3557442140278955,-2.4847974384970177,-0.7956318344701991,-1.0230672835481869,-0.6955507465154698,1.9733830587864856
65,-1.0349337102459557,0.48197591109585713,-2.0832405443677753,0.004478707818740263,0.24424024492682325,0.592966679649749,1.4432557525075078,-0.2708274480380361,0.8307400054904228,-1.3379014802539309,-1.0230672835481869,0.19490950845858654,0.06005431153469869
66,-0.4345405637652941,-0.6250811133916937,1.2456203618831303,1.8845822256650542,0.21922598210843955,0.43946180566156035,1.4691823671340412,0.666205834204886,-1.1638213824329668,-1.5074323228772812,-1.0230672835481869,-0.9489188684603057,0.5175502979767047
67,1.3991778061530855,1.3260908918372223,0.3330073675852222,0.25110356095410086,-1.7380673702179015,1.5579009453490225,-0.27949493219670174,-1.2249154196982694,1.49141987575509,0.03563993588793816,-1.0230672835481869,-0.7359529267808906,0.43629155469605035
68,-0.597039441073141,1.1242146692816803,-0.07631562997912324,0.8902950982708229,-0.029214187116824372,0.47252170870460586,-0.434968286197334,-0.41598465144988006,0.7568380030914552,0.28466646399114404,-1.0230672835481869,-0.9399545187052285,-0.44337191729946823
69,-1.1032914111992418,-0.06269021412202416,1.57539900795357,-0.699738610545162,0.018498649482630358,0.14526775957732582,0.29431770071742686,-1.3633616121785448,0.6571431319057269,-0.10597212997505012,-1.0230672835481869,0.9203501077002295,-1.5254617576797942
70,0.0422396740944461,-0.3105566710676798,-1.9257686290614093,-0.24867384419855615,0.7094403838552606,0.56490782523324,1.163700944325893,0.832943423444925,-2.3455203250274734,1.4461026983780203,-1.0230672835481869,1.8743279682115053,-2.0361365946404866
71,1.6808890752070254,-0.3466448780293812,-0.29589407548877333,0.12667425372871016,1.5031604246939665,-0.1293119644520352,-0.6765787367525848,1.167016074646632,-0.28488375917866443,-1.243140052347256,-1.0230672835481869,-0.034457521262912405,-0.7029766214202882
72,-0.034787774012493146,-0.6272963405820521,-1.0658053632536049,1.3518046803675638,0.1374311686204209,0.52380738249789,-0.9833979253839631,-1.3922583577354462,-1.3062028114300859,-1.3839923205567077,-1.0230672835481869,0.4186180835052323,-0.5856160501553799
73,-0.4486793164618245,0.2329867580196833,-0.8126794522733787,-0.1329834576152735,1.222309201260651,0.9882686256126622,-0.11088500339995906,-0.5275687927798779,-1.007539939121459,-0.3851420233989805,-1.0230672835481869,-0.9606226769826091,-1.0435064248119883
74,0.875168231520148,-1.9447029907214006,1.7600598831030365,0.1628202076921988,0.8217682749417606,-0.6838888140699823,-1.6990883874188147,0.5809584209917253,0.8426103939352246,0.1847959301170104,-1.0230672835481869,-0.46428492045245545,1.4193603966314676
75,0.5686451619116498,-1.3456808497397847,1.2012378449346255,1.1584221686531035,0.9749584995981,-0.9997644811150861,0.02524979584494135,-0.6196382887727588,-0.9955858005081979,-1.0809664800072294,-1.0230672835481869,-1.9292145538600862,0.12074137908709619
76,0.02740345977888527,0.5727068267201363,0.7182719010051986,-0.4254271550717701,-0.8320032445071206,0.27749658293664803,0.3280499663908729,-1.1146501644443043,0.9788800539126011,0.45683127632997306,-1.0230672835481869,0.7134633457422169,0.8490356178445038
77,-0.027563746201466375,0.6409308369219361,-1.3976715429802753,-0.5642046778541755,-1.0380721208711727,0.44678678063469995,1.9235914814995334,1.5440364756965126,-1.8945216904052684,0.40922644671850605,-1.0230672835481869,-0.1394080503912576,-2.484036882573961
78,1.7076285555390642,0.607188055612774,0.7460861656404966,-0.4285280418064229,1.471254348024262,0.14947856873910206,-0.6522407145724811,0.15769147257983487,0.19067105759790745,-0.4520641825257018,-1.0230672835481869,-0.8620892732300733,1.162305045434002
79,-2.10350190456687,-0.36155919522544366,1.0264553947057518,0.556506278906849,-0.35735118824072365,1.7842944556338902,-0.9344326571463669,-1.3092221071122212,-0.05201772750944099,-0.7882664224679142,-1.0230672835481869,-0.24955296752600295,0.07475523064686175
80,-0.44768057022796715,0.6726820840541357,0.44363786690317414,0.8041731641160688,0.10313508861215329,-0.7870909555122879,-1.0315023021827368,-0.3420211547627073,1.6694218485314185,0.04549612228071644,-1.0230672835481869,-0.5326031313833984,2.452427996594474
81,0.43712851070999975,1.4239918704985044,-2.0058909904877256,1.1138744169146666,0.9065010860937611,-0.6273372126199991,1.8929518475498164,0.31991183534630424,-0.920984129359213,1.46828567612237,-1.0230672835481869,0.8326608845168834,-0.14360662326531073
82,1.0390138639047701,-1.414158119945859,0.751197599423806,-0.32557352134315204,-0.9861620435685221,-1.0506892476082494,1.4065947163820736,0.8812091347216678,-1.2108866648352576,-0.4513902929259407,-1.0230672835481869,1.2672498962022307,1.261188312889305
83,-0.8759304269200104,-0.6928378943700862,0.6764346249638309,0.20985174897177536,-0.09255566289087926,1.2210535735346755,0.7035753397207941,-2.075781690854327,-0.7228070199246542,-1.8730060123831487,-1.0230672835481869,1.614860571258426,-1.7496326357904557
84,-0.9901323000554975,-0.09909906898224528,-0.8510455882483713,0.7504209032203984,-0.1483930437853434,1.4006908542950194,1.1773524741509849,0.8911391662034294,0.25104554859021133,0.37283512675426084,-1.0230672835481869,1.3517568635061588,0.629449861638284
85,0.697320588552976,0.17564651972074272,0.2512659934914508,-0.31863658130913064,-1.8583974437736819,-0.7580382375859925,-0.24533361057989395,-0.26183540118729054,-0.07185718907482797,1.0474670119531393,-1.0230672835481869,0.03379006830235681,-0.8006607203174414
86,1.5008736269783216,-1.3784277814437864,-0.5339967918034759,-1.7802697860971164,1.60352262248389,0.08331943905281566,-0.8756760441743996,1.0360345703385538,-0.6735189197553448,-0.511669859149665,-1.0230672835481869,0.23971675618899746,-1.8054133321711947
87,1.0111074479523205,-0.734330683513457,1.855737079962332,0.5898283433754552,-0.3989332303399441,0.4473993796123026,-1.54596888851001,-0.8684596919523229,1.3669685780392724,-0.15823855692049735,-1.0230672835481869,1.9728584419223854,-0.7382452533622696
88,-0.3576029050462065,0.49216312268639545,-1.481822917443595,-1.1883740525343003,-0.1362317934459256,-2.035127132951867,0.2399083307199937,0.3520835205043259,-0.9782265018848139,-0.764086525098094,-1.0230672835481869,0.9008069162421946,-0.7590638996316441
89,0.6000537896654344,0.5029020642904658,0.9940802743838248,-1.4846416679950662,-0.07876373122906519,1.5158902722769871,-0.06965191620952207,-1.3695873983450095,1.3075946389307924,-1.016218842080996,-1.0230672835481869,1.00338536537362,-1.69218382438573
90,-0.8704126266607749,0.06302666291604843,0.516853385487716,1.234276706287573,-0.49490653858464173,0.6803458495514676,-0.45573237659405796,-1.2380614822261442,1.8091256553071269,-0.7368973430214876,-1.0230672835481869,-2.1801599866326336,-0.2321820168360435
91,0.2008976022933583,0.20027765712627,-1.7062882083896644,-2.207790784680203,-2.1819036996888586,0.1487498805873886,1.1102377188777508,0.5940243092155054,-0.19657336937365494,-0.7878100242944491,-1.0230672835481869,0.10935861471903409,-1.4552856475363556
92,1.18780499323224,-1.30172053333912,-0.22141145285719496,0.462254582260146,2.5583914641574768,-1.674298145993837,-0.42774919781526516,-0.4929511130055862,-0.3020514959826871,1.694878258373353,-1.0230672835481869,1.0587174518807894,-1.9505196893982637
93,-0.6798888332405996,-2.0853999418302425,0.5064501353946351,0.05296096503478389,-0.737212917964211,-0.1974509923275838,0.04487203823242764,-0.3240362965912661,-0.12985041522133464,-1.5678825125782574,-1.0230672835481869,0.94695033345186,1.2515765658277749
94,-0.585791798441827,0.6318922268066978,-2.216357955665309,-1.9423894393265289,0.12562342477728491,0.8115019862896339,-1.3371724811908288,-1.3851256182824814,-0.21445203183987427,0.07614620345419858,-1.0230672835481869,-2.6617162128993694,1.0416354032576978
95,-0.2725475493187432,0.31811807000817716,1.0240112016451417,-0.39016041094698084,0.3963304350764198,0.06464265181813503,-0.4448070360151327,-1.1449694468158975,-0.030158625313766972,-1.1129205109007365,-1.0230672835481869,0.3693976372528628,1.3092583409288578
96,2.4375910407592323,-0.17851978252597323,1.0329315230745457,0.044367994648241496,2.3005355520361936,-0.4939530178933426,0.7603367913423837,-0.5881910677508848,-0.1748480115203275,1.0962647239975365,-1.0230672835481869,1.3675972002883157,1.6726173260971011
97,1.3960015988615384,-0.5817535135017179,-0.03683056626127742,-0.11564982363289554,-1.1382955084786988,-1.4857615111135525,-1.43084010404688,1.5991587981632767,1.8745969057616,-0.2633776508169109,-1.0230672835481869,-0.08915301850364456,-0.7489337708087077
98,0.8048333567294981,0.48139292569917513,0.6913966368846269,0.3128717488892149,-1.6635494055926683,0.44732865157521506,-1.6814300602666334,0.027712979563121323,0.49599074248379915,-0.18598863759473944,-1.0230672835481869,1.1818694066853015,-1.1017683379995296
99,0.6277970859680184,0.1726571819726891,1.5936862797721207,-0.6500535554395485,0.9995687556606633,1.3166698408734088,-1.4506024427238025,0.9499335843005648,0.32256624808043927,0.7684129215842429,-1.0230672835481869,-1.2819947487363088,1.871395706568085
100,0.7674103202002928,-1.4876143216788436,0.19695734220221614,1.4254500253149587,-0.1775798053432668,-0.10009978379572543,-1.4063546921041559,0.2857100090480036,0.18377715481121082,-1.078827072815566,-1.0230672835481869,-0.13863234389618312,-0.6761556479075677
101,-0.009043891029027147,-0.8890027266704189,-0.5467350846661982,0.9527594103223921,-0.25364687235633077,0.9536950660278398,-0.5129307915025616,-1.691983483527521,-0.2843915999579796,-0.5016415032853183,-1.0230672835481869,-1.0155882183722038,2.388747159705374
102,0.20107361070009927,-1.3385474746153572,1.1327615349473117,1.7170777273962343,-2.135057953218767,0.49347131502248653,2.657876070480123,-0.2249875063411722,-2.059485818894138,-0.15796232046132938,-1.0230672835481869,1.0029553434479357,-0.46575619643797794
103,0.9565312434780879,1.4974133659992843,0.2526393296627417,1.3744052524491228,0.3731662032872823,-0.40768641676647377,1.0070936987697134,0.49107414684860523,-0.20381110872950398,-1.206741629504239,-1.0230672835481869,-0.1367268092447265,-2.0830478706134503
104,0.8183395341883003,2.127718284083834,0.3680428223897773,0.3384161954611203,-0.27303388854672794,-1.561844246059378,-0.7586611770603151,-1.1910011917176953,1.091432636430623,-1.5050790935524412,-1.0230672835481869,-0.4976424288304411,1.1847473417734233
105,1.1671176107546908,0.475753845021456,-0.13574457719776278,0.3566356119731818,0.7862705822954306,-0.5856464624567322,-0.6570106278920598,-0.5372895582449402,-0.5918496788718143,-0.964994153564825,-1.0230672835481869,-0.4231866416657422,0.1843316639092255
106,1.6208702944425788,-1.0565695935541204,-1.2410938410819958,-1.1701936130686965,-0.8927459535137333,0.5548276873337977,-1.6010601919707466,0.40109123653638423,-1.0302422525296584,0.34357340414060283,-1.0230672835481869,0.25298789641034575,-0.045807409067227835
107,-1.4157921007550274,-0.20385579111711033,-1.7898668861342102,0.263342511377595,-1.198569267601761,-0.8349438969605517,1.800723771661724,1.8387689690500204,-0.23120332751305345,-0.808576051605576,-1.0230672835481869,-2.067053375987506,0.8918072383828693
108,-0.7930110095801552,1.4423135119870851,-1.7056823524494447,-1.2780825758792367,-0.4856230348426183,0.5351502798253104,0.8202956390411023,0.22385210227916252,-0.7644529973044271,-0.49892247182303606,-1.0230672835481869,-0.5547103571102062,0.8343614292231253
109,-0.849574979060936,0.6720427384086768,-1.2843126468487498,-0.5792906115873967,-1.156733616196946,-0.7064216581659216,-1.2531381720544472,0.015908692352582583,0.0752853985990019,1.1602458957261952,-1.0230672835481869,-0.71408962688749,-1.3712319694538007
